ID,TARGET
2,0.048126403271963
5,0.0569944564682751
6,0.00197159309582982
7,0.0107686306360016
9,0.00217335037052956
11,0.225024737035971
12,0.0349856890976272
15,0.166097244789166
16,0.0269121820694796
17,0.0193031664340099
19,0.0201752938129038
21,0.00316849147440555
22,0.0138805213909303
24,0.0106387411207642
27,0.00800982150815137
28,0.0191932807071817
30,0.110698691652814
33,0.00287128221415332
35,0.0128588366184704
37,0.0190223352532544
38,0.0207007025947902
40,0.186427536820616
41,0.0239048350717816
44,0.00731382894955402
46,0.0712642517879687
47,0.00785227691946727
48,0.00322773422674774
50,0.00419061541994607
52,0.181460077597757
53,0.00797091666543609
55,0.0241490604444005
57,0.00190072712620679
58,0.0101471009764153
59,0.0123638022957062
62,0.0299157730608541
63,0.0110788028450629
64,0.0255094747368668
65,0.0144472385488743
67,0.0187360414296182
69,0.0493578857250656
70,0.00269358120219363
71,0.015156805520795
72,0.00356900906321594
73,0.00159321797169148
76,0.00418561876536156
78,0.00291720543581568
79,0.0312338996924233
81,0.00218147574571196
85,0.0106914292432963
86,0.00305010195401273
89,0.0411470988056224
94,0.101308352378832
96,0.00277474510354387
97,0.0134885274892927
98,0.00267861601416901
99,0.0187160040010287
100,0.221451245782272
103,0.0871016981446096
104,0.00592845417259282
108,0.00770244751616013
110,0.00277794094858907
112,0.0278125006341341
114,0.0239645112008155
116,0.0147951657135745
117,0.00969529595562152
119,0.00736110388142251
120,0.00382775803542907
121,0.00160334052220095
123,0.0216328669802381
124,0.0336551006296657
126,0.00179178131546435
128,0.0126434296759185
129,0.0786082987439938
133,0.0328212278257768
138,0.0240169262856236
147,0.0283847196945618
149,0.0216678741338006
158,0.00292074171836241
160,0.00696129032652039
164,0.0327213730378358
167,0.0599315704125726
168,0.0167947191246809
174,0.00815920381766997
181,0.017586750531117
185,0.0355701140324007
187,0.00311344859251994
189,0.0102653234774819
190,0.0560190977609452
194,0.00688272266046509
197,0.0200903735877413
198,0.0257308335432102
201,0.0346821894638758
205,0.00717872115501861
208,0.091863947829426
211,0.0121958707525405
216,0.026107905810769
219,0.0652204894532912
223,0.00486788712312605
224,0.113163627323378
226,0.0158774159420855
229,0.0129206368004154
230,0.0164838088549336
237,0.0192306277308342
238,0.027288273655432
240,0.105342700539139
243,0.00264726722242794
245,0.144505339171329
246,0.208129810504325
247,0.00472481951923936
248,0.00712782179099241
249,0.00288063953721276
250,0.243116331748166
251,0.00175261486297804
255,0.0978771398855781
256,0.0237539140079501
257,0.0751907504818409
260,0.169126364598894
261,0.000266982672075996
263,0.198810494551692
264,0.166658608709145
267,0.000623550655315428
268,0.0145806266880814
272,0.00562019215688221
274,0.00629556929911471
275,0.00417339783098723
277,0.249217978467906
278,0.253021545293927
280,0.00531560838630915
281,0.0240465266759258
282,0.0877694545590504
283,0.0102986138754522
284,0.0744283486256151
286,0.0173883609509083
290,0.0193956049872727
291,0.030383485100038
293,0.039988458740758
295,0.0721196317301584
297,0.00164064699161769
298,0.0737397854212898
300,0.00280471742570743
304,0.00376524402336201
305,0.00345264277161534
308,0.00387001134278643
309,0.00679665075470271
310,0.00519847080192877
312,0.0293071841061892
313,0.134368881592456
315,0.00947296105640497
317,0.0226956351109926
318,0.0286981704141329
321,0.0117799518105062
323,0.0810305697052063
325,0.00760867924514461
326,0.0124448998861811
327,0.0170812457956487
328,0.028181335884787
329,0.0194309763856573
330,0.00273542506252991
331,0.0098812341704282
334,0.0452791833087864
335,0.00837991408653377
336,0.0599922974874819
337,0.00406207774138323
338,0.0308634927126259
339,0.0163480410317116
341,0.13643130799276
343,0.000642594108790055
346,0.00251600574167964
348,0.00294553904143923
350,0.185441421895345
351,0.00184845579724874
352,0.0218062990965586
357,0.0471771310542993
358,0.011139377148152
360,0.00510425257862466
361,0.0119731897346784
364,0.0185386988036825
365,0.0314106626828093
366,0.0178970661501077
367,0.00521356117588916
368,0.00473727774169097
370,0.00288807134811093
372,0.00314606269958143
376,0.00152976471772703
377,0.00335901495814769
379,0.0136674565106764
380,0.0100787994389284
381,0.0861740566287979
385,0.010508660667509
386,0.0375847066556735
389,0.0508788893862164
391,0.0538368232146641
392,0.00374825968326713
393,0.00967897691043976
395,0.0191571605435614
396,0.00775170934642264
397,0.00162622778887807
398,0.0182524444887926
399,0.0435966049153767
400,0.00902320906461738
401,0.00861524638825086
403,0.00601231508035526
405,0.0262464254794593
406,0.0202441393584864
409,0.00795900661300799
411,0.0134882916790513
413,0.00276746774550328
418,0.00358586917611864
419,0.00748109622284679
422,0.0218062990965586
424,0.235634313126974
425,0.028337675503397
427,0.00277474510354387
430,0.00168609632317958
431,0.0160396998357357
434,0.0105072234804439
435,0.0290898334947373
437,0.0732208135288398
438,0.00140495335763531
439,0.119866935790754
442,0.0109383407949525
446,0.014358178402349
450,0.0366751169812554
451,0.0103577357819121
452,0.0099511946528227
454,0.00166594992412033
455,0.00314097241402575
463,0.0142901086132561
464,0.0104230287190415
465,0.00340360913138833
467,0.156542608428751
468,0.0336218714820755
470,0.0136261756051889
472,0.15996164601971
473,0.0167200843749378
475,0.0039446487047644
476,0.00392010215997246
479,0.0187724010108875
481,0.00264223298075073
483,0.0344424384701446
484,0.00720197627569072
486,0.0339062029238414
487,0.00256711683428637
491,0.0208261874917555
494,0.0089763772566938
495,0.00194175582143471
497,0.0152225842877452
498,0.0051060141086827
499,0.0110710275425715
503,0.0278431820129002
