ID,TARGET
2,0.047621762779185
5,0.0568061054512121
6,0.00197159309582982
7,0.0106555833397195
9,0.00217335037052956
11,0.225024737035971
12,0.0316251916815758
15,0.166097244789166
16,0.0259739221230082
17,0.0196492983235479
19,0.0203707736922083
21,0.00316849147440555
22,0.0140585451579948
24,0.0105987917319553
27,0.00800982150815137
28,0.0194007260832619
30,0.110698691652814
33,0.00287128221415332
35,0.0127873736589318
37,0.0190313317407034
38,0.0203903663400471
40,0.186427536820616
41,0.0232966593384319
44,0.00731382894955402
46,0.0650488514739349
47,0.00785227691946727
48,0.00322773422674774
50,0.00419061541994607
52,0.181460077597757
53,0.00797091666543609
55,0.0242552457270316
57,0.00190072712620679
58,0.00964736383376225
59,0.0120271929220392
62,0.0304890571715854
63,0.011210652978285
64,0.0262282238713659
65,0.0140926528201515
67,0.019044782751482
69,0.0509085264266412
70,0.00269358120219363
71,0.0140672285624971
72,0.00356900906321594
73,0.00159321797169148
76,0.00418561876536156
78,0.00291720543581568
79,0.0326813839224522
81,0.00218147574571196
85,0.0105572435661941
86,0.00305010195401273
89,0.0417560156727876
94,0.101308352378832
96,0.00277474510354387
97,0.0137074106358779
98,0.00267861601416901
99,0.0187950065793938
100,0.221451245782272
103,0.0843730086603774
104,0.00592845417259282
108,0.00770244751616013
110,0.00277794094858907
112,0.0271967010989847
114,0.0232336954877049
116,0.0176779227309936
117,0.00969529595562152
119,0.00736110388142251
120,0.00382775803542907
121,0.00160334052220095
123,0.0210564097806245
124,0.0342253415131017
126,0.00179178131546435
128,0.0128144003615275
129,0.0772998268412627
133,0.0339481582198406
138,0.0246984044212095
147,0.0288156753673318
149,0.0201370130527453
158,0.00292074171836241
160,0.00696129032652039
164,0.0329751846310564
167,0.0579172569857744
168,0.0171099561376984
174,0.00815920381766997
181,0.0178946566154837
185,0.0351294245654104
187,0.00311344859251994
189,0.0104985137835101
190,0.0545984839906958
194,0.00688272266046509
197,0.0181790547844474
198,0.0247177087958476
201,0.0349313535147626
205,0.00717872115501861
208,0.0831657031662649
211,0.0120414574224418
216,0.0271522355875632
219,0.0590276597318935
223,0.00486788712312605
224,0.113163627323378
226,0.01535251047337
229,0.0127146380141262
230,0.0165671673489058
237,0.020065770267261
238,0.027364694565288
240,0.105342700539139
243,0.00264726722242794
245,0.144505339171329
246,0.208129810504325
247,0.00472481951923936
248,0.00712782179099241
249,0.00288063953721276
250,0.243116331748166
251,0.00175261486297804
255,0.0911586555072846
256,0.0242213223675563
257,0.0735207891215297
260,0.169126364598894
261,0.000266982672075996
263,0.198810494551692
264,0.166658608709145
267,0.000623550655315428
268,0.0147994321078167
272,0.00562019215688221
274,0.00629556929911471
275,0.00417339783098723
277,0.249217978467906
278,0.253021545293927
280,0.00531560838630915
281,0.0237377599556799
282,0.0843452163103483
283,0.0102949285903664
284,0.0689504674910738
286,0.0174466851758014
290,0.0182425824449918
291,0.0303639235344831
293,0.0393265844923679
295,0.0682941831910365
297,0.00164064699161769
298,0.074435493470786
300,0.00280471742570743
304,0.00376524402336201
305,0.00345264277161534
308,0.00387001134278643
309,0.00679665075470271
310,0.00519847080192877
312,0.0292401524136169
313,0.134368881592456
315,0.00947296105640497
317,0.0241413915314004
318,0.0284643507202533
321,0.011544087016285
323,0.0739444395932598
325,0.00760867924514461
326,0.0121322472141655
327,0.0164599972917987
328,0.0255219206410638
329,0.0194453763065794
330,0.00273542506252991
331,0.0098812341704282
334,0.0413730891772415
335,0.00837991408653377
336,0.0582178248438458
337,0.00406207774138323
338,0.0299684100451312
339,0.0158328440567434
341,0.13643130799276
343,0.000642594108790055
346,0.00251600574167964
348,0.00294553904143923
350,0.185441421895345
351,0.00184845579724874
352,0.0219951369147427
357,0.0464781888522183
358,0.0113152172635799
360,0.00510425257862466
361,0.011580435676808
364,0.0181477129843527
365,0.0312068332153182
366,0.0175527519612003
367,0.00521356117588916
368,0.00473727774169097
370,0.00288807134811093
372,0.00314606269958143
376,0.00152976471772703
377,0.00335901495814769
379,0.0133605362054826
380,0.00984444328952268
381,0.0787924224245141
385,0.0105400089413257
386,0.0378784585102191
389,0.0495397507617112
391,0.0548344201233155
392,0.00374825968326713
393,0.00967897691043976
395,0.0199517110867743
396,0.00775170934642264
397,0.00162622778887807
398,0.0178997135107121
399,0.044768863426372
400,0.00902320906461738
401,0.00861524638825086
403,0.00601231508035526
405,0.0264095778493353
406,0.0204610535950235
409,0.00795900661300799
411,0.0131695003426612
413,0.00276746774550328
418,0.00358586917611864
419,0.00748109622284679
422,0.0219951369147427
424,0.235634313126974
425,0.0265604871740973
427,0.00277474510354387
430,0.00168609632317958
431,0.0156720175428612
434,0.0104211706431217
435,0.0289230162173938
437,0.0714651808942652
438,0.00140495335763531
439,0.119866935790754
442,0.0110406486289905
446,0.0144560591320973
450,0.033722881090436
451,0.0103125951251782
452,0.0099511946528227
454,0.00166594992412033
455,0.00314097241402575
463,0.0143753278616817
464,0.0105168404817108
465,0.00340360913138833
467,0.156542608428751
468,0.0316767391285967
470,0.0135523436438421
472,0.15996164601971
473,0.0162367346740902
475,0.0039446487047644
476,0.00392010215997246
479,0.0182080385201246
481,0.00264223298075073
483,0.0337903727175172
484,0.00720197627569072
486,0.0339295697911863
487,0.00256711683428637
491,0.0206834924313493
494,0.0089763772566938
495,0.00194175582143471
497,0.0150042421903513
498,0.0051060141086827
499,0.0113396395709398
503,0.0276583723131995
504,0.021171659674681
505,0.00589684345771271
506,0.00596222493257772
507,0.0120906866004014
508,0.0886483934010148
509,0.0375514228556604
510,0.00512761774437256
511,0.00778852427542235
512,0.0199323308120171
516,0.00289721043664164
518,0.0373052298437103
519,0.0067346375742598
520,0.00639547880238503
521,0.00326757106738398
522,0.00029073145970534
524,0.0952235005187335
525,0.00522200325075421
526,0.00249334570134504
528,0.016640686811819
529,0.0194953499127889
531,0.075273978826203
532,0.219439885720499
534,0.114520741765957
536,0.0400695234459528
539,0.0821500556104136
540,0.0152597108759929
541,0.00262011050178834
542,0.0903209950361944
545,0.0122501806285826
546,0.00302791187050303
552,0.0161088426490648
556,0.00197460951192873
557,0.00268433052155162
559,0.0119776903439936
562,0.0146638863606709
563,0.0135615471271251
565,0.0298312899403163
569,0.002201772168415
570,0.0770077089819287
574,0.0172561260288548
575,0.00959256264428142
585,0.00882583674219059
589,0.00733359065383182
590,0.0162729027265399
592,0.00953678546664416
593,0.0279947125934783
594,0.00583810520616197
595,0.00661539670040194
597,0.00251657171689211
601,0.00248854360682297
603,0.0137992980485542
604,0.00149668953410368
605,0.0293991403118721
607,0.00307001301973765
608,0.0160726123263177
610,0.0268635867519408
612,0.022121841655073
613,0.0558842931787527
615,0.00250611478680865
616,0.227629443367122
617,0.0293308476806169
619,0.0133012091336706
620,0.14068442553979
621,0.00435982415485572
624,0.0248408065360718
625,0.0068504280036726
628,0.00354597573854708
629,0.172775480083962
630,0.0353080641783238
632,0.0219486008897111
634,0.00171283039628064
637,0.0141154951865641
638,0.0182929178178485
642,0.0195550476605672
643,0.00417971713041043
644,0.0717310023517924
646,0.00158679092941104
655,0.0122412920390002
660,0.0171956936223096
664,0.0193255053383776
665,0.0668226746820739
666,0.00257476005063938
670,0.104596496981433
671,0.237083550216166
672,0.00659198914033473
675,0.00222556458991029
676,0.0461154296339758
677,0.0317061648946913
678,0.000484674101970778
680,0.00364881248007705
683,0.153895709606786
684,0.01392779910205
685,0.0364005772511059
691,0.057933543238012
693,0.00154294178030143
696,0.00165221810947532
698,0.00463815483941591
699,0.0167180083864164
700,0.0126339982478344
703,0.00644303925520692
704,0.0187595585901117
705,0.00628694657283227
707,0.191887390884415
709,0.0791247049999343
711,0.208149670942166
713,0.0121481424511008
716,0.00250404303652538
719,0.00316587019198841
721,0.00804955947774824
722,0.00494842969170155
723,0.0198961530415993
724,0.00386014888390616
727,0.00194174029311281
728,0.0113398419046415
729,0.00270014881293335
733,0.0089197220369827
736,0.00884107343628506
739,0.0391283095414802
742,0.220502743216961
743,0.0114055653358118
744,0.00365942492900503
745,0.219942065731374
747,0.00635542017318329
749,0.0212013760047622
750,0.0239866039339044
751,0.0316440098833302
752,0.00386132721784198
755,0.00492326091908078
756,0.00170107467226516
762,0.0250379767605261
763,0.0465015289925108
764,0.0182065147756184
765,0.019374010479629
766,0.00622422734820522
769,0.0233516713798851
770,0.182192533952136
773,0.00666777207159033
774,0.0445195501099924
776,0.0134189482307172
777,0.0156081960616566
778,0.00393547677559165
779,0.0097074442480642
780,0.00239590437928417
781,0.0235317150509725
786,0.0429041288572793
788,0.00479318486371085
794,0.0233346145518169
796,0.189116261748981
801,0.101408965279042
802,0.0243174838480944
803,0.0040877985109756
804,0.00274796109784199
805,0.00525082663948174
809,0.031613198492724
810,0.0816157365524113
817,0.013828712649828
819,0.0137624496332548
821,0.00775360715396546
824,0.183748477555228
825,0.00463554354118213
826,0.163685612350996
